type,total.truth,total.query,tp,fp,fn,recall,precision,source,F1 score,Reproducibility
SNVs,602,599,584,15,18,0.970099667774,0.974958263773,HCC1395-3-4-15.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.972522897585,0.972528965774
records,651,647,632,15,19,0.970814132104,0.976816074189,HCC1395-3-4-15.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.973805855162,0.973815103147
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-4-15.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.96,0.961538461538
indels,37,36,36,0,1,0.972972972973,1.0,HCC1395-2-3.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.986301369863,0.986486486486
SNVs,595,599,586,13,9,0.98487394958,0.978297161937,HCC1395-2-3.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.981574539364,0.981585555758
records,644,647,634,13,10,0.984472049689,0.979907264297,HCC1395-2-3.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.982184353214,0.982189656993
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-2-3.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,1.0,1.0
indels,37,35,34,1,3,0.918918918919,0.971428571429,HCC1395-3-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.944444444445,0.945173745174
SNVs,608,602,586,16,22,0.963815789474,0.97342192691,HCC1395-3-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.968595041322,0.968618858192
records,657,649,631,18,26,0.960426179604,0.972265023112,HCC1395-3-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.9663093415,0.966345601358
MNPs,12,12,11,1,1,0.916666666667,0.916666666667,HCC1395-3-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.916666666667,0.916666666667
indels,38,39,34,5,4,0.894736842105,0.871794871795,HCC1395-3-3.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.883116883117,0.88326585695
SNVs,592,605,584,21,8,0.986486486486,0.965289256198,HCC1395-3-3.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.975772765246,0.975887871342
records,643,656,630,26,13,0.979782270607,0.960365853659,HCC1395-3-3.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.969976905312,0.970074062133
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-3.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.96,0.961538461538
indels,35,37,35,2,0,1.0,0.945945945946,HCC1395-1-4-15.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.972222222222,0.972972972973
SNVs,596,595,588,7,8,0.986577181208,0.988235294118,HCC1395-1-4-15.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.987405541562,0.987406237663
records,644,644,635,9,9,0.98602484472,0.98602484472,HCC1395-1-4-15.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.98602484472,0.98602484472
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-1-4-15.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.96,0.961538461538
indels,38,36,35,1,3,0.921052631579,0.972222222222,HCC1395-3-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.945945945946,0.946637426901
SNVs,592,593,580,13,12,0.97972972973,0.978077571669,HCC1395-3-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.978902953586,0.9789036507
records,643,641,627,14,16,0.975116640747,0.978159126365,HCC1395-3-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.976635514019,0.976637883556
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.96,0.961538461538
indels,38,37,36,1,2,0.947368421053,0.972972972973,HCC1395-3-3.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.96,0.960170697013
SNVs,592,595,585,10,7,0.988175675676,0.983193277311,HCC1395-3-3.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.985678180287,0.985684476493
records,643,644,633,11,10,0.984447900467,0.982919254658,HCC1395-3-3.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.983682983683,0.983683577562
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-3.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.96,0.961538461538
indels,38,36,35,1,3,0.921052631579,0.972222222222,HCC1395-2-4-15.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.945945945946,0.946637426901
SNVs,620,599,587,12,33,0.946774193548,0.979966611018,HCC1395-2-4-15.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.963084495488,0.963370402283
records,670,647,634,13,36,0.946268656716,0.979907264297,HCC1395-2-4-15.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.962794229309,0.963087960507
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-2-4-15.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,1.0,1.0
indels,37,37,36,1,1,0.972972972973,0.972972972973,HCC1395-2-3.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.972972972973,0.972972972973
SNVs,595,608,589,19,6,0.989915966387,0.96875,HCC1395-2-3.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.979218620117,0.979332983193
records,644,657,637,20,7,0.989130434783,0.969558599696,HCC1395-2-3.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.979246733282,0.979344517239
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-2-3.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,1.0,1.0
indels,38,38,34,4,4,0.894736842105,0.894736842105,HCC1395-3-3.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.894736842105,0.894736842105
SNVs,592,620,585,35,7,0.988175675676,0.943548387097,HCC1395-3-3.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.965346534654,0.965862031386
records,643,670,631,39,12,0.98133748056,0.941791044776,HCC1395-3-3.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.961157654227,0.961564262668
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-3.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.96,0.961538461538
indels,38,38,35,3,3,0.921052631579,0.921052631579,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,0.921052631579,0.921052631579
SNVs,620,607,587,20,33,0.946774193548,0.96705107084,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,0.956805215974,0.956912632194
records,670,657,634,23,36,0.946268656716,0.96499238965,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,0.955538809344,0.955630523183
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,1.0,1.0
indels,35,39,35,4,0,1.0,0.897435897436,HCC1395-1-4-15.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.945945945946,0.948717948718
SNVs,596,605,587,18,9,0.984899328859,0.970247933884,HCC1395-1-4-15.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.977518734388,0.977573631372
records,644,656,634,22,10,0.984472049689,0.966463414634,HCC1395-1-4-15.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.975384615384,0.975467732162
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-1-4-15.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.96,0.961538461538
indels,37,38,34,4,3,0.918918918919,0.894736842105,HCC1395-3-1.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.906666666667,0.906827880512
SNVs,608,620,588,32,20,0.967105263158,0.948387096774,HCC1395-3-1.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.957654723127,0.957746179966
records,657,670,633,37,24,0.963470319635,0.944776119403,HCC1395-3-1.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.954031650339,0.954123219519
MNPs,12,12,11,1,1,0.916666666667,0.916666666667,HCC1395-3-1.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.916666666667,0.916666666667
indels,38,36,36,0,2,0.947368421053,1.0,HCC1395-3-4-30.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.972972972973,0.973684210526
SNVs,607,602,584,18,23,0.962108731466,0.970099667774,HCC1395-3-4-30.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.966087675765,0.96610419962
records,657,651,632,19,25,0.961948249619,0.970814132104,HCC1395-3-4-30.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.966360856269,0.966381190862
MNPs,12,13,12,1,0,1.0,0.923076923077,HCC1395-3-4-30.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.96,0.961538461538
indels,37,37,34,3,3,0.918918918919,0.918918918919,HCC1395-3-1.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.918918918919,0.918918918919
SNVs,608,608,588,20,20,0.967105263158,0.967105263158,HCC1395-3-1.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.967105263158,0.967105263158
records,657,657,633,24,24,0.963470319635,0.963470319635,HCC1395-3-1.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.963470319635,0.963470319635
MNPs,12,12,11,1,1,0.916666666667,0.916666666667,HCC1395-3-1.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.916666666667,0.916666666667
indels,38,35,34,1,4,0.894736842105,0.971428571429,HCC1395-3-3.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.931506849315,0.933082706767
SNVs,592,602,585,17,7,0.988175675676,0.971760797342,HCC1395-3-3.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.979899497487,0.979968236509
records,643,649,631,18,12,0.98133748056,0.972265023112,HCC1395-3-3.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.976780185758,0.976801251836
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-3.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.96,0.961538461538
indels,35,37,35,2,0,1.0,0.945945945946,HCC1395-1-4-30.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.972222222222,0.972972972973
SNVs,600,595,587,8,13,0.978333333333,0.986554621849,HCC1395-1-4-30.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.982426778243,0.982443977591
records,647,644,634,10,13,0.979907264297,0.984472049689,HCC1395-1-4-30.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.982184353214,0.982189656993
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-1-4-30.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,1.0,1.0
indels,35,39,34,5,1,0.971428571429,0.871794871795,HCC1395-1-4-30.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.918918918919,0.921611721612
SNVs,600,605,586,19,14,0.976666666667,0.968595041322,HCC1395-1-4-30.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.972614107884,0.972630853994
records,647,656,632,24,15,0.976816074189,0.963414634146,HCC1395-1-4-30.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,0.970069071374,0.970115354167
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-1-4-30.filter.vcfVSHCC1395-1-3.filter.vcf_HCR,1.0,1.0
indels,37,38,36,2,1,0.972972972973,0.947368421053,HCC1395-3-1.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,0.96,0.960170697013
SNVs,608,607,589,18,19,0.96875,0.970345963756,HCC1395-3-1.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,0.969547325103,0.969547981878
records,657,657,636,21,21,0.96803652968,0.96803652968,HCC1395-3-1.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,0.96803652968,0.96803652968
MNPs,12,12,11,1,1,0.916666666667,0.916666666667,HCC1395-3-1.filter.vcfVSHCC1395-3-4-30.filter.vcf_HCR,0.916666666667,0.916666666667
indels,38,35,35,0,3,0.921052631579,1.0,HCC1395-2-4-15.filter.vcfVSHCC1395-1-4-15.filter.vcf_HCR,0.958904109589,0.960526315789
SNVs,620,596,588,8,32,0.948387096774,0.986577181208,HCC1395-2-4-15.filter.vcfVSHCC1395-1-4-15.filter.vcf_HCR,0.967105263158,0.967482138991
records,670,644,635,9,35,0.94776119403,0.98602484472,HCC1395-2-4-15.filter.vcfVSHCC1395-1-4-15.filter.vcf_HCR,0.966514459665,0.966893019375
MNPs,12,13,12,1,0,1.0,0.923076923077,HCC1395-2-4-15.filter.vcfVSHCC1395-1-4-15.filter.vcf_HCR,0.96,0.961538461538
indels,38,36,36,0,2,0.947368421053,1.0,HCC1395-3-4-30.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.972972972973,0.973684210526
SNVs,607,599,585,14,22,0.963756177924,0.976627712855,HCC1395-3-4-30.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.970149253731,0.970191945389
records,657,647,633,14,24,0.963470319635,0.978361669243,HCC1395-3-4-30.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,0.970858895706,0.970915994439
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-3-4-30.filter.vcfVSHCC1395-2-2.filter.vcf_HCR,1.0,1.0
indels,38,35,34,1,4,0.894736842105,0.971428571429,HCC1395-3-4-30.filter.vcfVSHCC1395-1-4-30.filter.vcf_HCR,0.931506849315,0.933082706767
SNVs,607,600,584,16,23,0.962108731466,0.973333333333,HCC1395-3-4-30.filter.vcfVSHCC1395-1-4-30.filter.vcf_HCR,0.967688483844,0.9677210324
records,657,647,630,17,27,0.958904109589,0.97372488408,HCC1395-3-4-30.filter.vcfVSHCC1395-1-4-30.filter.vcf_HCR,0.966257668711,0.966314496835
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-3-4-30.filter.vcfVSHCC1395-1-4-30.filter.vcf_HCR,1.0,1.0
indels,35,37,34,3,1,0.971428571429,0.918918918919,HCC1395-1-4-30.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.944444444445,0.945173745174
SNVs,600,608,587,21,13,0.978333333333,0.965460526316,HCC1395-1-4-30.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.971854304636,0.971896929825
records,647,657,633,24,14,0.978361669243,0.963470319635,HCC1395-1-4-30.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.970858895706,0.970915994439
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-1-4-30.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,1.0,1.0
indels,36,37,36,1,0,1.0,0.972972972973,HCC1395-2-1.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.986301369863,0.986486486486
SNVs,592,595,585,10,7,0.988175675676,0.983193277311,HCC1395-2-1.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.985678180287,0.985684476493
records,640,644,633,11,7,0.9890625,0.982919254658,HCC1395-2-1.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,0.985981308411,0.985990877329
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-2-1.filter.vcfVSHCC1395-2-3.filter.vcf_HCR,1.0,1.0
indels,38,38,35,3,3,0.921052631579,0.921052631579,HCC1395-1-2.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.921052631579,0.921052631579
SNVs,602,620,588,32,14,0.976744186047,0.948387096774,HCC1395-1-2.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.962356792144,0.96256564141
records,652,670,635,35,17,0.973926380368,0.94776119403,HCC1395-1-2.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,0.960665658094,0.960843787199
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-1-2.filter.vcfVSHCC1395-2-4-15.filter.vcf_HCR,1.0,1.0
indels,38,36,35,1,3,0.921052631579,0.972222222222,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.945945945946,0.946637426901
SNVs,620,602,585,17,35,0.943548387097,0.971760797342,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.957446808511,0.957654592219
records,670,651,632,19,38,0.94328358209,0.970814132104,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.956850870553,0.957048857097
MNPs,12,13,12,1,0,1.0,0.923076923077,HCC1395-2-4-15.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.96,0.961538461538
indels,39,36,35,1,4,0.897435897436,0.972222222222,HCC1395-1-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.933333333333,0.934829059829
SNVs,605,593,583,10,22,0.963636363636,0.983136593592,HCC1395-1-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.973288814691,0.973386478614
records,656,641,630,11,26,0.960365853659,0.982839313573,HCC1395-1-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.971472629145,0.971602583616
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-1-3.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,1.0,1.0
indels,35,36,35,1,0,1.0,0.972222222222,HCC1395-3-2.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.985915492958,0.986111111111
SNVs,602,602,583,19,19,0.968438538206,0.968438538206,HCC1395-3-2.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.968438538206,0.968438538206
records,649,651,630,21,19,0.970724191063,0.967741935484,HCC1395-3-2.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.969230769231,0.969233063274
MNPs,12,13,12,1,0,1.0,0.923076923077,HCC1395-3-2.filter.vcfVSHCC1395-3-4-15.filter.vcf_HCR,0.96,0.961538461538
indels,36,37,36,1,0,1.0,0.972972972973,HCC1395-3-4-15.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.986301369863,0.986486486486
SNVs,602,608,585,23,17,0.971760797342,0.962171052632,HCC1395-3-4-15.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.96694214876,0.966965924987
records,651,657,633,24,18,0.972350230415,0.963470319635,HCC1395-3-4-15.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.967889908257,0.967910275025
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-4-15.filter.vcfVSHCC1395-2-4-30.filter.vcf_HCR,0.96,0.961538461538
indels,36,35,35,0,1,0.972222222222,1.0,HCC1395-2-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.985915492958,0.986111111111
SNVs,592,602,583,19,9,0.984797297297,0.968438538206,HCC1395-2-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.976549413735,0.976617917752
records,640,649,630,19,10,0.984375,0.970724191063,HCC1395-2-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,0.977501939488,0.977549595532
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-2-1.filter.vcfVSHCC1395-3-2.filter.vcf_HCR,1.0,1.0
indels,36,36,36,0,0,1.0,1.0,HCC1395-3-4-15.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,1.0,1.0
SNVs,602,593,580,13,22,0.963455149502,0.978077571669,HCC1395-3-4-15.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.970711297071,0.970766360586
records,651,641,628,13,23,0.964669738863,0.979719188768,HCC1395-3-4-15.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.97213622291,0.972194463815
MNPs,13,12,12,0,1,0.923076923077,1.0,HCC1395-3-4-15.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.96,0.961538461538
indels,38,36,36,0,2,0.947368421053,1.0,HCC1395-3-4-30.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.972972972973,0.973684210526
SNVs,607,593,581,12,26,0.957166392092,0.97976391231,HCC1395-3-4-30.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.968333333333,0.968465152201
records,657,641,629,12,28,0.957382039574,0.98127925117,HCC1395-3-4-30.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,0.969183359014,0.969330645372
MNPs,12,12,12,0,0,1.0,1.0,HCC1395-3-4-30.filter.vcfVSHCC1395-1-1.filter.vcf_HCR,1.0,1.0
indels,37,35,34,1,3,0.918918918919,0.971428571429,HCC1395-3-1.filter.vcfVSHCC1395-1-4-30.filter.vcf_HCR,0.944444444445,0.945173745174
SNVs,608,600,585,15,23,0.962171052632,0.975,HCC1395-3-1.filter.vcfVSHCC1395-1-4-30.filter.vcf_HCR,0.968543046358,0.968585526316
records,657,647,630,17,27,0.958904109589,0.97372488408,HCC1395-3-1.filter.vcfVSHCC1395-1-4-30.filter.vcf_HCR,0.966257668711,0.966314496835
